team,team_name,year,total,home,away,week,weekly_attendance
San Diego,Chargers,2016,998070,456197,541873,11,
San Diego,Chargers,2016,998070,456197,541873,12,71897.0
San Diego,Chargers,2016,998070,456197,541873,13,53832.0
San Diego,Chargers,2016,998070,456197,541873,14,73856.0
San Diego,Chargers,2016,998070,456197,541873,15,68352.0
San Diego,Chargers,2016,998070,456197,541873,16,57272.0
San Diego,Chargers,2016,998070,456197,541873,17,54915.0
San Francisco,49ers,2016,1119165,561424,557741,1,70178.0
San Francisco,49ers,2016,1119165,561424,557741,2,74143.0
San Francisco,49ers,2016,1119165,561424,557741,3,69010.0
San Francisco,49ers,2016,1119165,561424,557741,4,70178.0
San Francisco,49ers,2016,1119165,561424,557741,5,70178.0
San Francisco,49ers,2016,1119165,561424,557741,6,70003.0
San Francisco,49ers,2016,1119165,561424,557741,7,70178.0
San Francisco,49ers,2016,1119165,561424,557741,8,
San Francisco,49ers,2016,1119165,561424,557741,9,70178.0
San Francisco,49ers,2016,1119165,561424,557741,10,65127.0
San Francisco,49ers,2016,1119165,561424,557741,11,70178.0
San Francisco,49ers,2016,1119165,561424,557741,12,65856.0
San Francisco,49ers,2016,1119165,561424,557741,13,59782.0
San Francisco,49ers,2016,1119165,561424,557741,14,70178.0
San Francisco,49ers,2016,1119165,561424,557741,15,70164.0
San Francisco,49ers,2016,1119165,561424,557741,16,83656.0
San Francisco,49ers,2016,1119165,561424,557741,17,70178.0
Seattle,Seahawks,2016,1138809,552588,586221,1,69012.0
Seattle,Seahawks,2016,1138809,552588,586221,2,91046.0
Seattle,Seahawks,2016,1138809,552588,586221,3,69010.0
Seattle,Seahawks,2016,1138809,552588,586221,4,78160.0
Seattle,Seahawks,2016,1138809,552588,586221,5,
Seattle,Seahawks,2016,1138809,552588,586221,6,69071.0
Seattle,Seahawks,2016,1138809,552588,586221,7,65089.0
Seattle,Seahawks,2016,1138809,552588,586221,8,73188.0
Seattle,Seahawks,2016,1138809,552588,586221,9,69084.0
Seattle,Seahawks,2016,1138809,552588,586221,10,66829.0
Seattle,Seahawks,2016,1138809,552588,586221,11,69190.0
Seattle,Seahawks,2016,1138809,552588,586221,12,63674.0
Seattle,Seahawks,2016,1138809,552588,586221,13,69104.0
Seattle,Seahawks,2016,1138809,552588,586221,14,78057.0
Seattle,Seahawks,2016,1138809,552588,586221,15,69067.0
Seattle,Seahawks,2016,1138809,552588,586221,16,69050.0
Seattle,Seahawks,2016,1138809,552588,586221,17,70178.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,1,69382.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,2,64230.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,3,55009.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,4,60375.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,5,73425.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,6,
Tampa Bay,Buccaneers,2016,1054600,484998,569602,7,70178.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,8,61068.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,9,57797.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,10,62898.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,11,72277.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,12,63674.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,13,53832.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,14,62140.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,15,93101.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,16,73177.0
Tampa Bay,Buccaneers,2016,1054600,484998,569602,17,62037.0
Tennessee,Titans,2016,1016507,517273,499234,1,63816.0
Tennessee,Titans,2016,1016507,517273,499234,2,58466.0
Tennessee,Titans,2016,1016507,517273,499234,3,62370.0
Tennessee,Titans,2016,1016507,517273,499234,4,71815.0
Tennessee,Titans,2016,1016507,517273,499234,5,64425.0
Tennessee,Titans,2016,1016507,517273,499234,6,60897.0
Tennessee,Titans,2016,1016507,517273,499234,7,65470.0
Tennessee,Titans,2016,1016507,517273,499234,8,61619.0
Tennessee,Titans,2016,1016507,517273,499234,9,52281.0
Tennessee,Titans,2016,1016507,517273,499234,10,69116.0
Tennessee,Titans,2016,1016507,517273,499234,11,65048.0
Tennessee,Titans,2016,1016507,517273,499234,12,59494.0
Tennessee,Titans,2016,1016507,517273,499234,13,
Tennessee,Titans,2016,1016507,517273,499234,14,68780.0
Tennessee,Titans,2016,1016507,517273,499234,15,68084.0
Tennessee,Titans,2016,1016507,517273,499234,16,59621.0
Tennessee,Titans,2016,1016507,517273,499234,17,65205.0
Washington,Redskins,2016,1206654,626432,580222,1,79124.0
Washington,Redskins,2016,1206654,626432,580222,2,80612.0
Washington,Redskins,2016,1206654,626432,580222,3,78368.0
Washington,Redskins,2016,1206654,626432,580222,4,76249.0
Washington,Redskins,2016,1206654,626432,580222,5,71318.0
Washington,Redskins,2016,1206654,626432,580222,6,78934.0
Washington,Redskins,2016,1206654,626432,580222,7,60461.0
Washington,Redskins,2016,1206654,626432,580222,8,84488.0
Washington,Redskins,2016,1206654,626432,580222,9,
Washington,Redskins,2016,1206654,626432,580222,10,78216.0
Washington,Redskins,2016,1206654,626432,580222,11,77137.0
Washington,Redskins,2016,1206654,626432,580222,12,93099.0
Washington,Redskins,2016,1206654,626432,580222,13,64939.0
Washington,Redskins,2016,1206654,626432,580222,14,69596.0
Washington,Redskins,2016,1206654,626432,580222,15,76689.0
Washington,Redskins,2016,1206654,626432,580222,16,57953.0
Washington,Redskins,2016,1206654,626432,580222,17,79471.0
Arizona,Cardinals,2017,1063084,513741,549343,1,60957.0
Arizona,Cardinals,2017,1063084,513741,549343,2,63137.0
Arizona,Cardinals,2017,1063084,513741,549343,3,65102.0
Arizona,Cardinals,2017,1063084,513741,549343,4,64121.0
Arizona,Cardinals,2017,1063084,513741,549343,5,69596.0
Arizona,Cardinals,2017,1063084,513741,549343,6,63999.0
Arizona,Cardinals,2017,1063084,513741,549343,7,73736.0
Arizona,Cardinals,2017,1063084,513741,549343,8,
Arizona,Cardinals,2017,1063084,513741,549343,9,70133.0
Arizona,Cardinals,2017,1063084,513741,549343,10,64639.0
Arizona,Cardinals,2017,1063084,513741,549343,11,71680.0
Arizona,Cardinals,2017,1063084,513741,549343,12,63891.0
Arizona,Cardinals,2017,1063084,513741,549343,13,63986.0
Arizona,Cardinals,2017,1063084,513741,549343,14,64153.0
Arizona,Cardinals,2017,1063084,513741,549343,15,71026.0
Arizona,Cardinals,2017,1063084,513741,549343,16,63850.0
Arizona,Cardinals,2017,1063084,513741,549343,17,69078.0
Atlanta,Falcons,2017,1123058,575681,547377,1,61857.0
Atlanta,Falcons,2017,1123058,575681,547377,2,70826.0
Atlanta,Falcons,2017,1123058,575681,547377,3,63240.0
Atlanta,Falcons,2017,1123058,575681,547377,4,71273.0
Atlanta,Falcons,2017,1123058,575681,547377,5,
Atlanta,Falcons,2017,1123058,575681,547377,6,70593.0
Atlanta,Falcons,2017,1123058,575681,547377,7,65878.0
Atlanta,Falcons,2017,1123058,575681,547377,8,77562.0
Atlanta,Falcons,2017,1123058,575681,547377,9,74244.0
Atlanta,Falcons,2017,1123058,575681,547377,10,73761.0
Atlanta,Falcons,2017,1123058,575681,547377,11,69026.0
Atlanta,Falcons,2017,1123058,575681,547377,12,71036.0
Atlanta,Falcons,2017,1123058,575681,547377,13,71185.0
Atlanta,Falcons,2017,1123058,575681,547377,14,72866.0
Atlanta,Falcons,2017,1123058,575681,547377,15,62382.0
Atlanta,Falcons,2017,1123058,575681,547377,16,73188.0
Atlanta,Falcons,2017,1123058,575681,547377,17,74141.0
Baltimore,Ravens,2017,1088056,564709,523347,1,55254.0
Baltimore,Ravens,2017,1088056,564709,523347,2,70605.0
Baltimore,Ravens,2017,1088056,564709,523347,3,84592.0
Baltimore,Ravens,2017,1088056,564709,523347,4,71126.0
Baltimore,Ravens,2017,1088056,564709,523347,5,54980.0
Baltimore,Ravens,2017,1088056,564709,523347,6,70616.0
Baltimore,Ravens,2017,1088056,564709,523347,7,66751.0
Baltimore,Ravens,2017,1088056,564709,523347,8,70408.0
Baltimore,Ravens,2017,1088056,564709,523347,9,67322.0
Baltimore,Ravens,2017,1088056,564709,523347,10,
Baltimore,Ravens,2017,1088056,564709,523347,11,77945.0
Baltimore,Ravens,2017,1088056,564709,523347,12,70357.0
Baltimore,Ravens,2017,1088056,564709,523347,13,70500.0
Baltimore,Ravens,2017,1088056,564709,523347,14,60069.0
Baltimore,Ravens,2017,1088056,564709,523347,15,56434.0
Baltimore,Ravens,2017,1088056,564709,523347,16,70590.0
Baltimore,Ravens,2017,1088056,564709,523347,17,70507.0
Buffalo,Bills,2017,1040917,534200,506717,1,68751.0
Buffalo,Bills,2017,1040917,534200,506717,2,74122.0
Buffalo,Bills,2017,1040917,534200,506717,3,68865.0
Buffalo,Bills,2017,1040917,534200,506717,4,71273.0
Buffalo,Bills,2017,1040917,534200,506717,5,52367.0
Buffalo,Bills,2017,1040917,534200,506717,6,
Buffalo,Bills,2017,1040917,534200,506717,7,68561.0
Buffalo,Bills,2017,1040917,534200,506717,8,69599.0
Buffalo,Bills,2017,1040917,534200,506717,9,77562.0
Buffalo,Bills,2017,1040917,534200,506717,10,67501.0
Buffalo,Bills,2017,1040917,534200,506717,11,25015.0
Buffalo,Bills,2017,1040917,534200,506717,12,74929.0
Buffalo,Bills,2017,1040917,534200,506717,13,68499.0
Buffalo,Bills,2017,1040917,534200,506717,14,60222.0
Buffalo,Bills,2017,1040917,534200,506717,15,62202.0
Buffalo,Bills,2017,1040917,534200,506717,16,65878.0
Buffalo,Bills,2017,1040917,534200,506717,17,65571.0
Carolina,Panthers,2017,1133961,588942,545019,1,70178.0
Carolina,Panthers,2017,1133961,588942,545019,2,74122.0
Carolina,Panthers,2017,1133961,588942,545019,3,73775.0
Carolina,Panthers,2017,1133961,588942,545019,4,65878.0
Carolina,Panthers,2017,1133961,588942,545019,5,64288.0
Carolina,Panthers,2017,1133961,588942,545019,6,74373.0
Carolina,Panthers,2017,1133961,588942,545019,7,61256.0
Carolina,Panthers,2017,1133961,588942,545019,8,58545.0
Carolina,Panthers,2017,1133961,588942,545019,9,74244.0
Carolina,Panthers,2017,1133961,588942,545019,10,72790.0
Carolina,Panthers,2017,1133961,588942,545019,11,
Carolina,Panthers,2017,1133961,588942,545019,12,77562.0
Carolina,Panthers,2017,1133961,588942,545019,13,73171.0
Carolina,Panthers,2017,1133961,588942,545019,14,73728.0
Carolina,Panthers,2017,1133961,588942,545019,15,74447.0
Carolina,Panthers,2017,1133961,588942,545019,16,71463.0
Carolina,Panthers,2017,1133961,588942,545019,17,74141.0
Chicago,Bears,2017,1021219,488137,533082,1,61857.0
Chicago,Bears,2017,1021219,488137,533082,2,56640.0
Chicago,Bears,2017,1021219,488137,533082,3,61172.0
Chicago,Bears,2017,1021219,488137,533082,4,78362.0
Chicago,Bears,2017,1021219,488137,533082,5,61834.0
Chicago,Bears,2017,1021219,488137,533082,6,70616.0
Chicago,Bears,2017,1021219,488137,533082,7,61256.0
Chicago,Bears,2017,1021219,488137,533082,8,73192.0
Chicago,Bears,2017,1021219,488137,533082,9,
Chicago,Bears,2017,1021219,488137,533082,10,61285.0
Chicago,Bears,2017,1021219,488137,533082,11,60635.0
Chicago,Bears,2017,1021219,488137,533082,12,69596.0
Chicago,Bears,2017,1021219,488137,533082,13,61302.0
Chicago,Bears,2017,1021219,488137,533082,14,52002.0
Chicago,Bears,2017,1021219,488137,533082,15,65872.0
Chicago,Bears,2017,1021219,488137,533082,16,58796.0
Chicago,Bears,2017,1021219,488137,533082,17,66802.0
Cincinnati,Bengals,2017,978253,425937,552316,1,55254.0
Cincinnati,Bengals,2017,978253,425937,552316,2,52942.0
Cincinnati,Bengals,2017,978253,425937,552316,3,78323.0
Cincinnati,Bengals,2017,978253,425937,552316,4,67431.0
Cincinnati,Bengals,2017,978253,425937,552316,5,52367.0
Cincinnati,Bengals,2017,978253,425937,552316,6,
Cincinnati,Bengals,2017,978253,425937,552316,7,65363.0
Cincinnati,Bengals,2017,978253,425937,552316,8,57901.0
Cincinnati,Bengals,2017,978253,425937,552316,9,60720.0
Cincinnati,Bengals,2017,978253,425937,552316,10,67432.0
Cincinnati,Bengals,2017,978253,425937,552316,11,75707.0
Cincinnati,Bengals,2017,978253,425937,552316,12,51710.0
Cincinnati,Bengals,2017,978253,425937,552316,13,56029.0
Cincinnati,Bengals,2017,978253,425937,552316,14,52002.0
Cincinnati,Bengals,2017,978253,425937,552316,15,66833.0
Cincinnati,Bengals,2017,978253,425937,552316,16,47732.0
Cincinnati,Bengals,2017,978253,425937,552316,17,70507.0
Cleveland,Browns,2017,968007,511060,456947,1,67431.0
Cleveland,Browns,2017,968007,511060,456947,2,70605.0
Cleveland,Browns,2017,968007,511060,456947,3,63351.0
Cleveland,Browns,2017,968007,511060,456947,4,67431.0
Cleveland,Browns,2017,968007,511060,456947,5,62032.0
Cleveland,Browns,2017,968007,511060,456947,6,71815.0
Cleveland,Browns,2017,968007,511060,456947,7,59061.0
Cleveland,Browns,2017,968007,511060,456947,8,74237.0
Cleveland,Browns,2017,968007,511060,456947,9,
Cleveland,Browns,2017,968007,511060,456947,10,64646.0
Cleveland,Browns,2017,968007,511060,456947,11,57003.0
Cleveland,Browns,2017,968007,511060,456947,12,51710.0
Cleveland,Browns,2017,968007,511060,456947,13,25320.0
Cleveland,Browns,2017,968007,511060,456947,14,67431.0
Cleveland,Browns,2017,968007,511060,456947,15,56434.0
Cleveland,Browns,2017,968007,511060,456947,16,58796.0
Cleveland,Browns,2017,968007,511060,456947,17,50704.0
Dallas,Cowboys,2017,1309211,741775,567436,1,93183.0
Dallas,Cowboys,2017,1309211,741775,567436,2,76919.0
Dallas,Cowboys,2017,1309211,741775,567436,3,65102.0
Dallas,Cowboys,2017,1309211,741775,567436,4,91869.0
Dallas,Cowboys,2017,1309211,741775,567436,5,93329.0
Dallas,Cowboys,2017,1309211,741775,567436,6,
Dallas,Cowboys,2017,1309211,741775,567436,7,70133.0
Dallas,Cowboys,2017,1309211,741775,567436,8,78428.0
Dallas,Cowboys,2017,1309211,741775,567436,9,93273.0
Dallas,Cowboys,2017,1309211,741775,567436,10,73761.0
Dallas,Cowboys,2017,1309211,741775,567436,11,93247.0
Dallas,Cowboys,2017,1309211,741775,567436,12,93012.0
Dallas,Cowboys,2017,1309211,741775,567436,13,91712.0
Dallas,Cowboys,2017,1309211,741775,567436,14,78125.0
Dallas,Cowboys,2017,1309211,741775,567436,15,55372.0
Dallas,Cowboys,2017,1309211,741775,567436,16,92150.0
Dallas,Cowboys,2017,1309211,741775,567436,17,69596.0
Denver,Broncos,2017,1106590,610846,495744,1,76324.0
Denver,Broncos,2017,1106590,610846,495744,2,76919.0
Denver,Broncos,2017,1106590,610846,495744,3,68865.0
Denver,Broncos,2017,1106590,610846,495744,4,76909.0
Denver,Broncos,2017,1106590,610846,495744,5,
Denver,Broncos,2017,1106590,610846,495744,6,76721.0
Denver,Broncos,2017,1106590,610846,495744,7,25388.0
Denver,Broncos,2017,1106590,610846,495744,8,76573.0
Denver,Broncos,2017,1106590,610846,495744,9,69596.0
Denver,Broncos,2017,1106590,610846,495744,10,76820.0
Denver,Broncos,2017,1106590,610846,495744,11,75707.0
Denver,Broncos,2017,1106590,610846,495744,12,53930.0
Denver,Broncos,2017,1106590,610846,495744,13,65092.0
Denver,Broncos,2017,1106590,610846,495744,14,75518.0
Denver,Broncos,2017,1106590,610846,495744,15,63411.0
Denver,Broncos,2017,1106590,610846,495744,16,72889.0
Denver,Broncos,2017,1106590,610846,495744,17,75928.0
Detroit,Lions,2017,1046765,513100,533665,1,60957.0
Detroit,Lions,2017,1046765,513100,533665,2,77004.0
Detroit,Lions,2017,1046765,513100,533665,3,63240.0
Detroit,Lions,2017,1046765,513100,533665,4,66730.0
Detroit,Lions,2017,1046765,513100,533665,5,64288.0
Detroit,Lions,2017,1046765,513100,533665,6,73117.0
Detroit,Lions,2017,1046765,513100,533665,7,
Detroit,Lions,2017,1046765,513100,533665,8,64983.0
Detroit,Lions,2017,1046765,513100,533665,9,77575.0
Detroit,Lions,2017,1046765,513100,533665,10,64646.0
Detroit,Lions,2017,1046765,513100,533665,11,60635.0
Detroit,Lions,2017,1046765,513100,533665,12,66613.0
Detroit,Lions,2017,1046765,513100,533665,13,70500.0
Detroit,Lions,2017,1046765,513100,533665,14,60372.0
Detroit,Lions,2017,1046765,513100,533665,15,65872.0
Detroit,Lions,2017,1046765,513100,533665,16,47732.0
Detroit,Lions,2017,1046765,513100,533665,17,62501.0
Green Bay,Packers,2017,1183556,624742,558814,1,78381.0
Green Bay,Packers,2017,1183556,624742,558814,2,70826.0
Green Bay,Packers,2017,1183556,624742,558814,3,78323.0
Green Bay,Packers,2017,1183556,624742,558814,4,78362.0
Green Bay,Packers,2017,1183556,624742,558814,5,93329.0
Green Bay,Packers,2017,1183556,624742,558814,6,66848.0
Green Bay,Packers,2017,1183556,624742,558814,7,78380.0
Green Bay,Packers,2017,1183556,624742,558814,8,
Green Bay,Packers,2017,1183556,624742,558814,9,77575.0
Green Bay,Packers,2017,1183556,624742,558814,10,61285.0
Green Bay,Packers,2017,1183556,624742,558814,11,77945.0
Green Bay,Packers,2017,1183556,624742,558814,12,62147.0
Green Bay,Packers,2017,1183556,624742,558814,13,77684.0
Green Bay,Packers,2017,1183556,624742,558814,14,67431.0
Green Bay,Packers,2017,1183556,624742,558814,15,74447.0
Green Bay,Packers,2017,1183556,624742,558814,16,78092.0
Green Bay,Packers,2017,1183556,624742,558814,17,62501.0
Houston,Texans,2017,1080447,574197,506250,1,71710.0
Houston,Texans,2017,1080447,574197,506250,2,52942.0
Houston,Texans,2017,1080447,574197,506250,3,65878.0
Houston,Texans,2017,1080447,574197,506250,4,71804.0
Houston,Texans,2017,1080447,574197,506250,5,71835.0
Houston,Texans,2017,1080447,574197,506250,6,71815.0
Houston,Texans,2017,1080447,574197,506250,7,
Houston,Texans,2017,1080447,574197,506250,8,69025.0
Houston,Texans,2017,1080447,574197,506250,9,71709.0
Houston,Texans,2017,1080447,574197,506250,10,60032.0
Houston,Texans,2017,1080447,574197,506250,11,71680.0
Houston,Texans,2017,1080447,574197,506250,12,70357.0
Houston,Texans,2017,1080447,574197,506250,13,62758.0
Houston,Texans,2017,1080447,574197,506250,14,71802.0
Houston,Texans,2017,1080447,574197,506250,15,64701.0
Houston,Texans,2017,1080447,574197,506250,16,71842.0
Houston,Texans,2017,1080447,574197,506250,17,60557.0
Indianapolis,Colts,2017,1022042,507525,514517,1,60128.0
Indianapolis,Colts,2017,1022042,507525,514517,2,63137.0
Indianapolis,Colts,2017,1022042,507525,514517,3,63351.0
Indianapolis,Colts,2017,1022042,507525,514517,4,68872.0
Indianapolis,Colts,2017,1022042,507525,514517,5,65612.0
Indianapolis,Colts,2017,1022042,507525,514517,6,63888.0
Indianapolis,Colts,2017,1022042,507525,514517,7,63104.0
Indianapolis,Colts,2017,1022042,507525,514517,8,57901.0
Indianapolis,Colts,2017,1022042,507525,514517,9,71709.0
Indianapolis,Colts,2017,1022042,507525,514517,10,66146.0
Indianapolis,Colts,2017,1022042,507525,514517,11,
Indianapolis,Colts,2017,1022042,507525,514517,12,62207.0
Indianapolis,Colts,2017,1022042,507525,514517,13,61207.0
Indianapolis,Colts,2017,1022042,507525,514517,14,60222.0
Indianapolis,Colts,2017,1022042,507525,514517,15,63411.0
Indianapolis,Colts,2017,1022042,507525,514517,16,70590.0
Indianapolis,Colts,2017,1022042,507525,514517,17,60557.0
Jacksonville,Jaguars,2017,1049568,514427,535141,1,71710.0
Jacksonville,Jaguars,2017,1049568,514427,535141,2,61709.0
Jacksonville,Jaguars,2017,1049568,514427,535141,3,84592.0
Jacksonville,Jaguars,2017,1049568,514427,535141,4,77562.0
Jacksonville,Jaguars,2017,1049568,514427,535141,5,66237.0
Jacksonville,Jaguars,2017,1049568,514427,535141,6,56232.0
Jacksonville,Jaguars,2017,1049568,514427,535141,7,63104.0
Jacksonville,Jaguars,2017,1049568,514427,535141,8,
Jacksonville,Jaguars,2017,1049568,514427,535141,9,60720.0
Jacksonville,Jaguars,2017,1049568,514427,535141,10,60835.0
Jacksonville,Jaguars,2017,1049568,514427,535141,11,57003.0
Jacksonville,Jaguars,2017,1049568,514427,535141,12,63891.0
Jacksonville,Jaguars,2017,1049568,514427,535141,13,61207.0
Jacksonville,Jaguars,2017,1049568,514427,535141,14,64431.0
Jacksonville,Jaguars,2017,1049568,514427,535141,15,64701.0
Jacksonville,Jaguars,2017,1049568,514427,535141,16,70133.0
Jacksonville,Jaguars,2017,1049568,514427,535141,17,65501.0
Kansas City,Chiefs,2017,1134166,592851,541315,1,65878.0
Kansas City,Chiefs,2017,1134166,592851,541315,2,74971.0
Kansas City,Chiefs,2017,1134166,592851,541315,3,25386.0
Kansas City,Chiefs,2017,1134166,592851,541315,4,74587.0
Kansas City,Chiefs,2017,1134166,592851,541315,5,71835.0
Kansas City,Chiefs,2017,1134166,592851,541315,6,76994.0
Kansas City,Chiefs,2017,1134166,592851,541315,7,55090.0
Kansas City,Chiefs,2017,1134166,592851,541315,8,76573.0
Kansas City,Chiefs,2017,1134166,592851,541315,9,93273.0
Kansas City,Chiefs,2017,1134166,592851,541315,10,
Kansas City,Chiefs,2017,1134166,592851,541315,11,76363.0
Kansas City,Chiefs,2017,1134166,592851,541315,12,74929.0
Kansas City,Chiefs,2017,1134166,592851,541315,13,77562.0
Kansas City,Chiefs,2017,1134166,592851,541315,14,74461.0
Kansas City,Chiefs,2017,1134166,592851,541315,15,75011.0
Kansas City,Chiefs,2017,1134166,592851,541315,16,65325.0
Kansas City,Chiefs,2017,1134166,592851,541315,17,75928.0
Los Angeles,Chargers,2017,783367,202687,580680,1,76324.0
Los Angeles,Chargers,2017,783367,202687,580680,2,25381.0
Los Angeles,Chargers,2017,783367,202687,580680,3,25386.0
Los Angeles,Chargers,2017,783367,202687,580680,4,25374.0
Los Angeles,Chargers,2017,783367,202687,580680,5,77373.0
Los Angeles,Chargers,2017,783367,202687,580680,6,54685.0
Los Angeles,Chargers,2017,783367,202687,580680,7,25388.0
Los Angeles,Chargers,2017,783367,202687,580680,8,65878.0
Los Angeles,Chargers,2017,783367,202687,580680,9,
Los Angeles,Chargers,2017,783367,202687,580680,10,60835.0
Los Angeles,Chargers,2017,783367,202687,580680,11,25015.0
Los Angeles,Chargers,2017,783367,202687,580680,12,93012.0
Los Angeles,Chargers,2017,783367,202687,580680,13,25320.0
Los Angeles,Chargers,2017,783367,202687,580680,14,25393.0
Los Angeles,Chargers,2017,783367,202687,580680,15,75011.0
Los Angeles,Chargers,2017,783367,202687,580680,16,77562.0
Los Angeles,Chargers,2017,783367,202687,580680,17,25430.0
Los Angeles,Rams,2017,1062261,507136,555125,1,60128.0
Los Angeles,Rams,2017,1062261,507136,555125,2,56612.0
Los Angeles,Rams,2017,1062261,507136,555125,3,70178.0
Los Angeles,Rams,2017,1062261,507136,555125,4,91869.0
Los Angeles,Rams,2017,1062261,507136,555125,5,60745.0
Los Angeles,Rams,2017,1062261,507136,555125,6,56232.0
Los Angeles,Rams,2017,1062261,507136,555125,7,73736.0
Los Angeles,Rams,2017,1062261,507136,555125,8,
Los Angeles,Rams,2017,1062261,507136,555125,9,76877.0
Los Angeles,Rams,2017,1062261,507136,555125,10,60032.0
Los Angeles,Rams,2017,1062261,507136,555125,11,66809.0
Los Angeles,Rams,2017,1062261,507136,555125,12,62006.0
Los Angeles,Rams,2017,1062261,507136,555125,13,63986.0
Los Angeles,Rams,2017,1062261,507136,555125,14,67752.0
Los Angeles,Rams,2017,1062261,507136,555125,15,69077.0
Los Angeles,Rams,2017,1062261,507136,555125,16,60097.0
Los Angeles,Rams,2017,1062261,507136,555125,17,66125.0
Miami,Dolphins,2017,1051161,541022,510139,1,
Miami,Dolphins,2017,1051161,541022,510139,2,25381.0
Miami,Dolphins,2017,1051161,541022,510139,3,77562.0
Miami,Dolphins,2017,1051161,541022,510139,4,84423.0
Miami,Dolphins,2017,1051161,541022,510139,5,65135.0
Miami,Dolphins,2017,1051161,541022,510139,6,70593.0
Miami,Dolphins,2017,1051161,541022,510139,7,65025.0
Miami,Dolphins,2017,1051161,541022,510139,8,70408.0
Miami,Dolphins,2017,1051161,541022,510139,9,65139.0
Miami,Dolphins,2017,1051161,541022,510139,10,72790.0
Miami,Dolphins,2017,1051161,541022,510139,11,65089.0
Miami,Dolphins,2017,1051161,541022,510139,12,65878.0
Miami,Dolphins,2017,1051161,541022,510139,13,65092.0
Miami,Dolphins,2017,1051161,541022,510139,14,65548.0
Miami,Dolphins,2017,1051161,541022,510139,15,62202.0
Miami,Dolphins,2017,1051161,541022,510139,16,65325.0
Miami,Dolphins,2017,1051161,541022,510139,17,65571.0
Minnesota,Vikings,2017,1099905,533769,566136,1,66606.0
Minnesota,Vikings,2017,1099905,533769,566136,2,65971.0
Minnesota,Vikings,2017,1099905,533769,566136,3,66390.0
Minnesota,Vikings,2017,1099905,533769,566136,4,66730.0
Minnesota,Vikings,2017,1099905,533769,566136,5,61834.0
Minnesota,Vikings,2017,1099905,533769,566136,6,66848.0
Minnesota,Vikings,2017,1099905,533769,566136,7,66751.0
Minnesota,Vikings,2017,1099905,533769,566136,8,74237.0
Minnesota,Vikings,2017,1099905,533769,566136,9,
Minnesota,Vikings,2017,1099905,533769,566136,10,74476.0
Minnesota,Vikings,2017,1099905,533769,566136,11,66809.0
Minnesota,Vikings,2017,1099905,533769,566136,12,66613.0
Minnesota,Vikings,2017,1099905,533769,566136,13,71185.0
Minnesota,Vikings,2017,1099905,533769,566136,14,73728.0
Minnesota,Vikings,2017,1099905,533769,566136,15,66833.0
Minnesota,Vikings,2017,1099905,533769,566136,16,78092.0
Minnesota,Vikings,2017,1099905,533769,566136,17,66802.0
New England,Patriots,2017,1099028,527024,572004,1,65878.0
New England,Patriots,2017,1099028,527024,572004,2,73168.0
New England,Patriots,2017,1099028,527024,572004,3,65878.0
New England,Patriots,2017,1099028,527024,572004,4,65878.0
New England,Patriots,2017,1099028,527024,572004,5,64476.0
New England,Patriots,2017,1099028,527024,572004,6,77562.0
New England,Patriots,2017,1099028,527024,572004,7,65878.0
New England,Patriots,2017,1099028,527024,572004,8,65878.0
New England,Patriots,2017,1099028,527024,572004,9,
New England,Patriots,2017,1099028,527024,572004,10,76820.0
New England,Patriots,2017,1099028,527024,572004,11,77357.0
New England,Patriots,2017,1099028,527024,572004,12,65878.0
New England,Patriots,2017,1099028,527024,572004,13,68499.0
New England,Patriots,2017,1099028,527024,572004,14,65548.0
New England,Patriots,2017,1099028,527024,572004,15,68574.0
New England,Patriots,2017,1099028,527024,572004,16,65878.0
New England,Patriots,2017,1099028,527024,572004,17,65878.0
New Orleans,Saints,2017,1146046,585113,560933,1,66606.0
New Orleans,Saints,2017,1146046,585113,560933,2,73168.0
New Orleans,Saints,2017,1146046,585113,560933,3,73775.0
New Orleans,Saints,2017,1146046,585113,560933,4,84423.0
New Orleans,Saints,2017,1146046,585113,560933,5,
New Orleans,Saints,2017,1146046,585113,560933,6,73117.0
New Orleans,Saints,2017,1146046,585113,560933,7,78380.0
New Orleans,Saints,2017,1146046,585113,560933,8,73192.0
New Orleans,Saints,2017,1146046,585113,560933,9,73121.0
New Orleans,Saints,2017,1146046,585113,560933,10,67501.0
New Orleans,Saints,2017,1146046,585113,560933,11,73138.0
New Orleans,Saints,2017,1146046,585113,560933,12,62006.0
New Orleans,Saints,2017,1146046,585113,560933,13,73171.0
New Orleans,Saints,2017,1146046,585113,560933,14,72866.0
